epoch,train_loss,valid_loss,perplexity
1,1.2557758348006192,0.5556805793083075,1.792346491601105
2,0.47108273072676227,0.4084588415694959,1.5381262357795373
3,0.3753860048723943,0.34109143416086835,1.4362475433341066
4,0.31789024953137746,0.2906374940366456,1.3594174291811698
5,0.27537188543514773,0.259529173374176,1.3118290921554707
6,0.24456618139238068,0.21902431637951822,1.2613303058333318
7,0.21056489330349545,0.19660245920672562,1.229025789288634
8,0.188796896882581,0.16825857848832101,1.192243269544561
9,0.16482552502191428,0.1488982138760162,1.169185499538517
10,0.14532461000437086,0.136803974256371,1.152568767397088
11,0.13132248186703885,0.12209040265191685,1.1343395751594223
12,0.11568774107956525,0.10489122614716039,1.113641981718253
13,0.10571979048351447,0.10274505682966927,1.1124669060722572
14,0.09454539677861964,0.09191007189678424,1.0992168010419618
15,0.0892429906366901,0.08076764586748499,1.0860013257803534
16,0.08067141673668768,0.08248352914145499,1.0860609335753597
17,0.07638623534391324,0.0729868808253245,1.0768211358911723
18,0.06838074151539442,0.06821423565799539,1.071317938931457
19,0.06375660405804713,0.06351309337399223,1.0660503103246528
20,0.06261579142036763,0.06053880060260946,1.062235224905557
21,0.057624424073958035,0.05906633095759334,1.0626268594500319
22,0.05446655146608299,0.05511572347445921,1.0584963473169873
23,0.05127283524383198,0.04686267047443173,1.047543842427275
24,0.04711284971033985,0.04997545446861874,1.0521429502556277
25,0.04634803139858625,0.045415755530649964,1.0476681892021027
26,0.04351225918666883,0.04216457796141957,1.0442184816379434
27,0.04296712606975978,0.04226637829208013,1.043573356499044
28,0.0403733304842855,0.038802598800623055,1.0404854406008912
29,0.039673562359177704,0.03567517176270485,1.0371928994361765
30,0.036499152524453224,0.035104851379539025,1.036191282737668
31,0.03590543020629522,0.035126766923702125,1.0357492845697327
32,0.03322795960544185,0.034572828222404824,1.0349947543711213
33,0.032882141316253125,0.031132345906261242,1.0315623264698222
34,0.03228011949580501,0.02993966650330659,1.0304200575209244
35,0.030150413442628855,0.027179471696868088,1.028418188743098
36,0.028531326764178546,0.028720750670992966,1.0285626858982717
37,0.028843087200639828,0.03028139742937955,1.0304648255250768
38,0.028137842157968516,0.02806209425695918,1.0288041762834221
39,0.028806312313077575,0.02473358680127245,1.024632014753124
40,0.02693055350700337,0.02693440206348896,1.0272386794495463
41,0.026094633062849894,0.026524176736446945,1.0276173396195274
42,0.02492981364555431,0.0245543953990846,1.0249115210286242
43,0.024177773001914222,0.02314819900714087,1.0237317494127638
44,0.022985770705748688,0.023140052446361744,1.025103943621021
45,0.02353141962719912,0.022560816483967232,1.023287197261477
46,0.023210601542483677,0.02463966370983557,1.0260709137319404
47,0.022199453482630128,0.024441164297362167,1.0254410352455723
48,0.02240525329640756,0.021681675207660053,1.0228612958784666
49,0.020564315741825285,0.017908166388444828,1.0186581279641025
50,0.020908973959387477,0.02162591839265643,1.021083918319749
