epoch,train_loss,valid_loss,perplexity
1,1.5453447427438654,0.9458188022886004,2.7397132993261235
2,0.7636358098707338,0.6541846718106951,1.9907084110522077
3,0.5923394275748212,0.5614827718053546,1.8152009391417547
4,0.5220805073993794,0.5027619591781072,1.7073867500862452
5,0.4801207977360573,0.4671216479369572,1.6401835859630902
6,0.44425949216752814,0.43506664718900406,1.584421636162075
7,0.42215994864270306,0.4187431650502341,1.5572018645002368
8,0.39228813166635623,0.40009109888757977,1.5293743271845008
9,0.37818051118781604,0.37948204278945924,1.48741131540349
10,0.36057136520959326,0.36275682364191325,1.4732423992019064
11,0.3387552182311597,0.3408781685999462,1.436601002425461
12,0.32968724842952646,0.32439907704080856,1.408159120625777
13,0.3126994607889134,0.3081196989331927,1.3859878791893994
14,0.29778857356396277,0.2952319745506559,1.3640468591194272
15,0.2851803857779157,0.2919179869549615,1.3657313112775435
16,0.2745742582972499,0.27727755223001754,1.3375747835502345
17,0.2630735258909239,0.2686534919909069,1.3276459464540171
18,0.25969118614127673,0.2586166058267866,1.31133972586562
19,0.24192378723966904,0.2496986721243177,1.3026113963379544
20,0.236774279155593,0.23784812263080052,1.2838682405556279
21,0.22484380341526392,0.2330944286925452,1.2801354918516146
22,0.22098888359639957,0.23181122967175075,1.2791038296545483
23,0.21098641770473425,0.2127195988382612,1.2502031395061939
24,0.205310238984184,0.20604964665004186,1.2422206348331932
25,0.19539809259383575,0.21209850226129803,1.250337942349027
26,0.19248451065758002,0.19815437410558973,1.2271915283648898
27,0.18691907941863156,0.19324195555278234,1.2204822601381045
28,0.17863070759652316,0.18347332115684237,1.2111994070552223
29,0.17281914410599764,0.1796665066054889,1.2080711336039784
30,0.16700442621241446,0.18074147530964443,1.2101264081617171
31,0.1636188496714053,0.17069922706910542,1.1963796056340903
32,0.16042806267522383,0.17391461836440222,1.1993754617105639
33,0.1560675287484259,0.16677346612725938,1.1932383025351065
34,0.14994072125873703,0.1588446278657232,1.180250526774414
35,0.14913550364798395,0.15533622950315476,1.1739478497393663
36,0.14329651386841483,0.15504369586706163,1.1766003340170115
37,0.140047921380703,0.1534506644521441,1.1713115410740649
38,0.13510093940556914,0.14608841623578753,1.1628090442764807
39,0.1330940505300743,0.14213227246488844,1.1596057323720825
40,0.12728342948400456,0.13607956852231706,1.1565055999842448
41,0.12717590103114862,0.13606869152614048,1.1531207678104647
42,0.12371650208597598,0.13526766789810998,1.1517850506904956
43,0.12324426690305489,0.12637567903314317,1.1431505720603543
44,0.11879390996435414,0.12531314300639287,1.13777211921197
45,0.11236508476777353,0.12467451755489622,1.137772055513018
46,0.10982032201212386,0.12478258311748505,1.1368901288982192
47,0.11102452625830968,0.12470286339521408,1.1391293010907635
48,0.1066433398619942,0.11455797521131379,1.1251051978967535
49,0.10372951823840107,0.11794117848787988,1.1295492762128427
50,0.10387187067797218,0.1150831482240132,1.1283116832282143
