epoch,train_loss,valid_loss,perplexity
1,0.8550319431044838,0.5489685449047365,1.802062102417641
2,0.48018879034302453,0.4334160232025644,1.5904520100735666
3,0.404407017827034,0.3787501964016237,1.502003613475242
4,0.3551327724890275,0.34158523402352264,1.438820969409703
5,0.3081397013230757,0.30768261309983075,1.3942814918003428
6,0.2715483444387263,0.2761473500210306,1.3391913867131435
7,0.2521625509045341,0.24867393681104633,1.3032668055284524
8,0.22301302541385998,0.2246728055719016,1.2697751818295309
9,0.20552339320833032,0.21416049537019452,1.2574466434327878
10,0.1874511544270949,0.1953010083972544,1.2299960461625692
11,0.174089392748746,0.17904694853485495,1.2079546018060505
12,0.16008458421988922,0.1620398715570353,1.1833028905465843
13,0.1475783351876519,0.15429748573165009,1.1772600064008476
14,0.13725412299687212,0.1374082822298658,1.157035933639601
15,0.12961335111748087,0.1365723537578099,1.154609564019593
16,0.12204625416885723,0.13518277183175087,1.152712688084589
17,0.11228118029507723,0.12209170084932576,1.1345692895990744
18,0.10681411351669919,0.11328905961219815,1.1258083027170844
19,0.10128333098509094,0.11088964548231899,1.1219357042035023
20,0.09845159561796622,0.10470554821085239,1.116929989088414
21,0.09181041842157191,0.10637748489777248,1.119316570819062
22,0.08995461438189853,0.09415447307021721,1.1028484455413992
23,0.08314410983838819,0.0912155743850314,1.1010205508351865
24,0.08167065151035785,0.08651912466123485,1.0924624923630029
25,0.07708647463132035,0.08950782853408136,1.0965177158474106
26,0.07490055207501758,0.0784279856884825,1.086748698951758
27,0.07139903934164481,0.0731794178161932,1.0818775423334703
28,0.06815298965031451,0.0772381184109743,1.0837278542128004
29,0.06733021493662487,0.07160350669553314,1.0784103866489125
30,0.06441860150207172,0.07589722627206989,1.0833699777301178
31,0.06105351217768409,0.06777737810667875,1.0747661918884395
32,0.06310592558573593,0.07077584812498611,1.076577331948682
33,0.059885049042376605,0.06898473087104334,1.0767427081524334
34,0.057144632840698414,0.06426730662908244,1.0706849809581307
35,0.05557689396495169,0.05966592053680316,1.0621355700719843
36,0.05163206170567057,0.061347389728694725,1.0652395370038457
37,0.053538144596598364,0.05630867924217297,1.060944834327045
38,0.04884307156909596,0.05362442759392054,1.0586657983003513
39,0.050217700021510776,0.05480407931558464,1.0589795089001193
40,0.04865669010715051,0.05021569248882757,1.0529047754793333
41,0.047107793309471825,0.05099944376211236,1.0547573187590031
42,0.04607405888086016,0.05387421907938045,1.0565242032399915
43,0.04695374563336372,0.05186807777246703,1.056881211767827
44,0.04374722800132903,0.0533374247505613,1.0590414497489844
45,0.041710090105506505,0.04549436723354502,1.0492223815840274
46,0.04174234788187525,0.04586004749264406,1.048467058791038
47,0.04160364058546045,0.047763735811779465,1.0509095664767785
48,0.038875097104094244,0.046713360247836594,1.0500982046023406
49,0.04054128786040978,0.04341260826997999,1.046177544255633
50,0.03810181799937378,0.04304372165622054,1.0471999406288568
