epoch,train_loss,valid_loss,perplexity
1,2.408022060538783,2.192259059232824,10.581474449480874
2,1.9362552798155583,1.6683253961450912,5.886278659156237
3,1.4338200742548162,1.2141215240254122,3.5383724694431913
4,1.066830729896372,0.9350468516349792,2.6397008916215903
5,0.8459993095108957,0.7669684851870817,2.2011794571865417
6,0.7223072611924374,0.6816931822720695,2.0196575581938245
7,0.6446936762694156,0.608045311535106,1.8658361784741306
8,0.5974186749169321,0.5786918577025918,1.8095825098599172
9,0.5594851713288914,0.5288774020531598,1.724845499975435
10,0.5239125133463831,0.5151981150402742,1.6918926203114926
11,0.5059831318530169,0.486367371152429,1.6563216492887118
12,0.4782683208133235,0.4748959190705243,1.6335387099147727
13,0.4607184199672757,0.4431774213033564,1.5803771746914976
14,0.44562488613706647,0.4296376407146454,1.5575705531632622
15,0.4258484686865951,0.4152875560171464,1.5289855825623777
16,0.40617455316312384,0.3992369543103611,1.5093031338188951
17,0.3973901335037116,0.3883691465153414,1.4889214402341096
18,0.38556076315316284,0.3834824719849755,1.4853441018843503
19,0.3687427906375943,0.3686681109316209,1.4606095134199448
20,0.3621647506952286,0.35575852148673115,1.4408770493501204
21,0.3479644723913886,0.3395062053904814,1.4205562264650944
22,0.3444169430118619,0.3428143613478717,1.4205809537350182
23,0.33142423449140607,0.3219257452908684,1.3916189114270763
24,0.31827762135953613,0.3211263085112852,1.3857860903821961
25,0.3145189014348117,0.3113516919753131,1.3799955989743093
26,0.3084815790255864,0.29797395888496847,1.3600122780697017
27,0.29702872895833216,0.3012414960300221,1.3567343379679522
28,0.2904472766500531,0.2802031110314762,1.3327428194815423
29,0.2840308081923109,0.28557803175028634,1.3416035596732403
30,0.2746893431652676,0.26721499772632823,1.313094599204636
31,0.2735054705179099,0.26856403315768523,1.3199419243270938
32,0.2630871238582062,0.26692141767810373,1.3154148379414636
33,0.2581595762661009,0.25026578237028685,1.296668404461054
34,0.25511283653252054,0.2530145057860543,1.2969495925077823
35,0.245713190147371,0.2508671090883367,1.2955165818731433
36,0.24196778373284775,0.23814569150700288,1.274647596155915
37,0.23799765606721243,0.23279650071088007,1.2673302146870407
38,0.23283251736200217,0.2351349057520137,1.2716187121585212
39,0.22919487140395425,0.22502031308763168,1.2557529775697105
40,0.22490864563168902,0.2219915039399091,1.2578838244426507
41,0.21541281021905667,0.2191614692702013,1.2495957011290115
42,0.21375243433497168,0.2058151776299757,1.233196414423122
43,0.2085632322864099,0.21105648138943842,1.241763310155895
44,0.20306920463388617,0.20688647119437947,1.2321574553499939
45,0.20240929632475882,0.2053073846242007,1.2344745141911921
46,0.19861420131090915,0.19876064272487864,1.2225147254333717
47,0.19455398054737033,0.1919393425478655,1.217436582693604
48,0.1901454431089488,0.1899404499460669,1.2111754749859585
49,0.18788375253930237,0.18455398082733154,1.2064353593929846
50,0.18156519893443945,0.1805983106879627,1.2002160053607873
